file_name,content_type,file_size_bytes,label
team_directory_secure.mp4,video/mp4,119068396,0
roadmap_new.jpg,image/jpeg,7935147,0
bank_notice_new.hta,application/hta,3061,1
design_mockup_review.jpg,image/jpeg,15319281,0
design_mockup_2026.mp4,video/mp4,5852021,0
salary_review.png.apk,application/vnd.android.package-archive,61069644,1
project_plan_secure.pdf,application/pdf,1015521,0
roadmap_final.html,text/html,602640,0
scan_copy.xls.scr,application/x-msdownload,1315167,1
meeting_notes_new.html,text/html,960461,0
design_mockup_new.txt,text/plain,1026085,0
statement_2026.cmd,application/x-bat,13711,1
team_directory_copy.pdf,application/pdf,6707745,0
payment_review.cmd,application/x-bat,12429,1
team_directory_new.py,text/x-python,277310,0
data_export_final.png,image/png,6512808,0
release_notes_2026.csv,text/csv,4563121,0
wire_transfer_2026.bat,application/x-bat,26624,1
product_specs_final.csv,text/csv,1316390,0
remittance.jar,application/java-archive,6074611,1
salary_secure.jpg.vbs,text/plain,4951,1
project_plan_copy.csv,text/csv,5481499,0
budget_2026.txt,text/plain,477977,0
family_video_final.jpg,image/jpeg,4114377,0
budget_2026.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3904638,0
invoice.scr,application/x-msdownload,1212346,1
remittance_review.scr,application/x-msdownload,1401126,1
wire_transfer_2026.jar,application/java-archive,6779767,1
courier_final.lnk,application/x-ms-shortcut,2888,1
resume_2026.cmd,application/x-bat,11035,1
meeting_notes_copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,14046298,0
statement_2026.doc.hta,application/hta,22147,1
project_plan_final.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,6274980,0
release_notes_2026.java,text/x-java-source,670169,0
lecture_notes_review.html,text/html,418727,0
budget_2026_review.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1170512,0
urgent_document_final.js,application/javascript,53919,1
travel_itinerary_review.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,6898583,0
profile_picture_copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,23320190,0
salary_secure.pdf.iso,application/x-iso9660-image,3088050425,1
meeting_notes_final.py,text/x-python,342196,0
reset_2026.png.scr,application/x-msdownload,905002,1
profile_picture_2026.csv,text/csv,8962123,0
invoice_2026.doc.js,application/javascript,63437,1
reset_review.txt.zip,application/zip,1652234,1
profile_picture_2026.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,5255738,0
roadmap_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,7990637,0
account_update_2026.vbs,text/plain,29120,1
product_specs_final.py,text/x-python,2759,0
reset_2026.lnk,application/x-ms-shortcut,6962,1
verification_new.pdf.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1688424,1
design_mockup.py,text/x-python,532892,0
wire_transfer_copy.cmd,application/x-bat,25932,1
roadmap.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,6133020,0
team_directory_new.py,text/x-python,781351,0
payment_new.apk,application/vnd.android.package-archive,24295753,1
meeting_notes_review.json,application/json,1756559,0
travel_itinerary_copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,10883017,0
scan_copy.msi,application/x-msi,17310212,1
statement.png.zip,application/zip,2259309,1
lecture_notes_review.pdf,application/pdf,28661637,0
release_notes_copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,8758869,0
courier_copy.iso,application/x-iso9660-image,3035405719,1
courier_2026.js,application/javascript,16755,1
product_specs.json,application/json,662150,0
account_update_secure.png.cmd,application/x-bat,10508,1
courier_new.png.cmd,application/x-bat,19211,1
holiday_photo_secure.jpeg,image/jpeg,12132484,0
scan_copy_secure.hta,application/hta,1142,1
wire_transfer_2026.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1039114,1
urgent_document_2026.dll,application/x-msdownload,1741833,1
invoice.docm,application/vnd.ms-word.document.macroEnabled.12,1830351,1
verification_copy.iso,application/x-iso9660-image,3798360242,1
team_directory_copy.jpg,image/jpeg,4665604,0
report_final_2026.jpg,image/jpeg,6752654,0
security_patch_final.pdf.scr,application/x-msdownload,2930702,1
remittance_final.pdf.docm,application/vnd.ms-word.document.macroEnabled.12,1829011,1
scan_copy_final.ps1,text/plain,9148,1
family_video_new.java,text/x-java-source,708579,0
security_patch_secure.bat,application/x-bat,10636,1
payment_new.js,application/javascript,6756,1
resume_secure.docm,application/vnd.ms-word.document.macroEnabled.12,2305911,1
salary_final.exe,application/x-msdownload,2606557,1
resume_review.doc.lnk,application/x-ms-shortcut,5158,1
travel_itinerary_review.csv,text/csv,211517,0
data_export_final.png,image/png,8055872,0
urgent_document.vbs,text/plain,9050,1
data_export_review.pdf,application/pdf,17347250,0
project_plan_new.png,image/png,8438150,0
report_final_final.mp3,audio/mpeg,2513713,0
team_directory.jpeg,image/jpeg,13663449,0
bank_notice_new.iso,application/x-iso9660-image,1449425154,1
profile_picture_2026.mp4,video/mp4,262630026,0
salary_secure.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,2210317,1
courier_final.jar,application/java-archive,1702339,1
verification_new.jpg.js,application/javascript,66781,1
reset_secure.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1249080,1
scan_copy_2026.scr,application/x-msdownload,3276369,1
team_directory_new.mp3,audio/mpeg,2442146,0
payment.cmd,application/x-bat,26807,1
courier_new.jpg.zip,application/zip,6223279,1
verification_final.lnk,application/x-ms-shortcut,6634,1
invoice_review.vbs,text/plain,6154,1
reset_secure.msi,application/x-msi,24690850,1
report_final_secure.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2677738,0
profile_picture_final.py,text/x-python,552191,0
project_plan.mp3,audio/mpeg,14639479,0
lecture_notes_copy.json,application/json,269057,0
verification_final.docm,application/vnd.ms-word.document.macroEnabled.12,3665338,1
invoice_review.scr,application/x-msdownload,100195,1
wire_transfer_copy.doc.lnk,application/x-ms-shortcut,1707,1
report_final_new.html,text/html,148463,0
holiday_photo_secure.mp3,audio/mpeg,11839266,0
courier.doc.lnk,application/x-ms-shortcut,3735,1
product_specs_secure.py,text/x-python,329380,0
wire_transfer_2026.doc.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1324994,1
scan_copy_final.apk,application/vnd.android.package-archive,76880752,1
invoice_final.txt.ps1,text/plain,3605,1
wire_transfer_final.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,2131328,1
lecture_notes.html,text/html,737830,0
lecture_notes_copy.txt,text/plain,1424931,0
bank_notice_final.jpg.apk,application/vnd.android.package-archive,29801369,1
bank_notice_new.jar,application/java-archive,9758951,1
holiday_photo_new.jpg,image/jpeg,997043,0
salary_2026.js,application/javascript,10772,1
verification_copy.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,71190,1
release_notes_final.html,text/html,452571,0
team_directory_copy.png,image/png,11311134,0
resume_copy.dll,application/x-msdownload,74015,1
invoice_copy.zip,application/zip,494623,1
wire_transfer_new.bat,application/x-bat,26201,1
reset.txt.exe,application/x-msdownload,1340357,1
security_patch_review.pdf.docm,application/vnd.ms-word.document.macroEnabled.12,989921,1
team_directory_2026.txt,text/plain,283114,0
lecture_notes_copy.png,image/png,6823765,0
bank_notice_secure.dll,application/x-msdownload,310431,1
wire_transfer_new.msi,application/x-msi,13576631,1
family_video_copy.jpeg,image/jpeg,7326472,0
remittance_new.lnk,application/x-ms-shortcut,6937,1
scan_copy_copy.js,application/javascript,11946,1
lecture_notes_final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1460083,0
roadmap_review.py,text/x-python,680584,0
product_specs.jpeg,image/jpeg,5591073,0
budget_2026_new.csv,text/csv,3084603,0
meeting_notes_2026.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,10693966,0
report_final_copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,4246633,0
family_video_secure.java,text/x-java-source,1138495,0
profile_picture_copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1308963,0
security_patch_copy.bat,application/x-bat,16351,1
lecture_notes_secure.mp3,audio/mpeg,2387151,0
budget_2026_new.jpeg,image/jpeg,2785120,0
roadmap.json,application/json,1064817,0
resume_final.pdf.docm,application/vnd.ms-word.document.macroEnabled.12,553007,1
team_directory_copy.pdf,application/pdf,707858,0
travel_itinerary_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1118637,0
lecture_notes.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2068470,0
reset_2026.jpg.iso,application/x-iso9660-image,441008326,1
product_specs_2026.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,6977711,0
design_mockup.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,7750595,0
budget_2026_copy.mp4,video/mp4,276868310,0
remittance_copy.js,application/javascript,59261,1
data_export_final.pdf,application/pdf,12708814,0
holiday_photo_new.png,image/png,9995292,0
travel_itinerary_2026.java,text/x-java-source,956802,0
roadmap_final.html,text/html,360286,0
product_specs_secure.html,text/html,802762,0
wire_transfer_final.exe,application/x-msdownload,1415195,1
account_update_secure.lnk,application/x-ms-shortcut,3836,1
data_export.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1189389,0
statement_2026.hta,application/hta,36069,1
holiday_photo_new.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,6528766,0
statement_review.pdf.js,application/javascript,72616,1
reset_final.dll,application/x-msdownload,1564800,1
remittance_secure.doc.msi,application/x-msi,5511966,1
meeting_notes_2026.jpeg,image/jpeg,10403574,0
release_notes_secure.csv,text/csv,6438263,0
lecture_notes_copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,18007196,0
team_directory.jpg,image/jpeg,2386956,0
data_export_final.mp4,video/mp4,283243273,0
courier_secure.lnk,application/x-ms-shortcut,2224,1
lecture_notes_final.pdf,application/pdf,12653185,0
resume.png.hta,application/hta,9040,1
salary.png.iso,application/x-iso9660-image,3392015827,1
wire_transfer_final.docm,application/vnd.ms-word.document.macroEnabled.12,1528894,1
profile_picture.py,text/x-python,647122,0
statement_copy.hta,application/hta,7140,1
payment_review.lnk,application/x-ms-shortcut,1916,1
release_notes.pdf,application/pdf,2207415,0
report_final_review.jpg,image/jpeg,6307078,0
holiday_photo.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3524265,0
invoice_2026.doc.cmd,application/x-bat,2667,1
design_mockup.jpg,image/jpeg,855970,0
profile_picture_final.csv,text/csv,3721185,0
team_directory_new.png,image/png,8464863,0
security_patch_review.cmd,application/x-bat,17238,1
payment.xls.zip,application/zip,3817740,1
reset_secure.zip,application/zip,3456118,1
remittance_copy.docm,application/vnd.ms-word.document.macroEnabled.12,1684006,1
design_mockup.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,14288307,0
wire_transfer_2026.js,application/javascript,54153,1
scan_copy_2026.apk,application/vnd.android.package-archive,116401458,1
roadmap_new.csv,text/csv,7375622,0
bank_notice_secure.jar,application/java-archive,7738824,1
profile_picture_final.csv,text/csv,1490207,0
security_patch_2026.apk,application/vnd.android.package-archive,87716350,1
salary.docm,application/vnd.ms-word.document.macroEnabled.12,1124872,1
scan_copy_copy.msi,application/x-msi,10910021,1
verification_secure.msi,application/x-msi,1228410,1
courier.xls.ps1,text/plain,30449,1
urgent_document_2026.docm,application/vnd.ms-word.document.macroEnabled.12,2633782,1
reset_2026.msi,application/x-msi,6802011,1
salary_final.vbs,text/plain,22970,1
meeting_notes_final.txt,text/plain,1830039,0
salary_copy.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1024208,1
bank_notice_final.exe,application/x-msdownload,3098774,1
reset_secure.jpg.apk,application/vnd.android.package-archive,26328360,1
verification_secure.js,application/javascript,12137,1
account_update_secure.exe,application/x-msdownload,4475419,1
report_final_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,20128051,0
courier_new.msi,application/x-msi,856392,1
invoice_new.msi,application/x-msi,1156560,1
statement_secure.hta,application/hta,21743,1
wire_transfer_secure.exe,application/x-msdownload,2383654,1
remittance_secure.iso,application/x-iso9660-image,1418811016,1
holiday_photo_review.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,645555,0
security_patch.png.exe,application/x-msdownload,2874973,1
wire_transfer_final.scr,application/x-msdownload,2107006,1
data_export_review.json,application/json,149650,0
product_specs_copy.png,image/png,10087453,0
account_update_copy.xls.dll,application/x-msdownload,1396240,1
statement_secure.dll,application/x-msdownload,1695128,1
holiday_photo_2026.mp3,audio/mpeg,416535,0
urgent_document.js,application/javascript,41381,1
payment_copy.hta,application/hta,9760,1
meeting_notes_review.pdf,application/pdf,5632546,0
holiday_photo_review.java,text/x-java-source,802294,0
design_mockup_2026.txt,text/plain,1160724,0
remittance_review.ps1,text/plain,15648,1
roadmap_copy.jpeg,image/jpeg,1506599,0
release_notes_review.json,application/json,1817289,0
bank_notice_review.lnk,application/x-ms-shortcut,6125,1
holiday_photo_2026.jpeg,image/jpeg,12344443,0
courier_copy.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,2923715,1
travel_itinerary_copy.mp3,audio/mpeg,11693581,0
resume_copy.msi,application/x-msi,22355750,1
team_directory_copy.py,text/x-python,355573,0
account_update_final.iso,application/x-iso9660-image,1500961249,1
remittance_secure.vbs,text/plain,5573,1
account_update_copy.scr,application/x-msdownload,2831058,1
scan_copy_final.xls.hta,application/hta,1714,1
holiday_photo_new.py,text/x-python,747546,0
remittance_final.exe,application/x-msdownload,1856889,1
travel_itinerary_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,4258582,0
scan_copy.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,932750,1
resume_secure.vbs,text/plain,15450,1
holiday_photo_secure.txt,text/plain,1594427,0
family_video_2026.csv,text/csv,1232029,0
remittance_secure.jar,application/java-archive,9714518,1
security_patch.js,application/javascript,42899,1
reset_new.msi,application/x-msi,18413508,1
payment_review.zip,application/zip,4835944,1
product_specs_secure.mp3,audio/mpeg,14051249,0
family_video_copy.pdf,application/pdf,23241788,0
remittance_review.txt.lnk,application/x-ms-shortcut,7700,1
profile_picture_copy.jpg,image/jpeg,14070661,0
data_export_2026.png,image/png,5466749,0
security_patch_final.scr,application/x-msdownload,3485607,1
data_export_new.json,application/json,1215100,0
reset.zip,application/zip,1696135,1
holiday_photo.mp3,audio/mpeg,5163531,0
courier_new.doc.docm,application/vnd.ms-word.document.macroEnabled.12,2830577,1
design_mockup_final.txt,text/plain,1636310,0
statement_review.doc.jar,application/java-archive,7475874,1
salary_copy.png.apk,application/vnd.android.package-archive,66059746,1
holiday_photo_final.png,image/png,9748843,0
